Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
SRR14514187_1	10.211652285334708	41.0	97.6283511678358	100	9.090909090909092	17694354.0
SRR14514187_2	26.30219239919228	41.0	97.53247222249539	100	9.090909090909092	17694354.0
SRR14514188_1	18.91572345194149	43.0	97.79885023036529	100	9.090909090909092	22364480.0
SRR14514188_2	36.300002252746864	42.0	97.36548303381076	100	9.090909090909092	22364480.0
SRR14514189_1	22.594983091213678	45.0	87.68931506528644	100	18.181818181818183	29390334.0
SRR14514189_2	37.53544388570411	46.0	87.59067018428576	100	9.090909090909092	29390334.0
SRR14514190_1	14.762448489350106	42.0	97.59598582931359	100	9.090909090909092	19678087.0
SRR14514190_2	33.33325421600921	42.0	97.4100356401514	100	9.090909090909092	19678087.0
SRR14514191_1	16.053762771376654	41.0	96.06078748914028	100	9.090909090909092	30763929.0
SRR14514191_2	34.08923589846424	41.0	95.98946239929236	100	9.090909090909092	30763929.0
SRR14514192_1	20.156797415511747	42.0	96.76300989239633	100	9.090909090909092	42545202.0
SRR14514192_2	39.138755692184056	42.0	96.61918098308712	100	9.090909090909092	42545202.0
SRR14514193_1	19.98542972703312	42.0	97.3261852842109	100	9.090909090909092	32896435.0
SRR14514193_2	37.42432496806598	42.0	97.05068856245366	100	9.090909090909092	32896435.0
SRR14514194_1	18.879124023916077	42.0	97.80704777615314	100	9.090909090909092	23848090.0
SRR14514194_2	36.77858321658465	42.0	97.62875307833878	100	9.090909090909092	23848090.0
SRR14514195_1	18.84156572895158	44.0	98.00054935920346	100	18.181818181818183	21082745.0
SRR14514195_2	38.933238408716164	43.0	97.71935096686887	100	9.090909090909092	21082745.0
SRR14514196_1	14.677399019792588	42.0	95.32681179505518	100	9.090909090909092	6815161.0
SRR14514196_2	27.2303527617226	42.0	95.22629267305643	100	9.090909090909092	6815161.0
SRR14514197_1	13.31206071878323	43.0	97.15199405454283	100	9.090909090909092	23749225.0
SRR14514197_2	32.500590604130224	43.0	96.88951458416011	100	9.090909090909092	23749225.0
SRR14514198_1	13.42873927150221	41.0	97.27503516920379	100	9.090909090909092	17006356.0
SRR14514198_2	27.595026024032947	41.0	97.15720981026153	100	9.090909090909092	17006356.0
SRR14514199_1	14.821726621019167	42.0	97.72260355414468	100	9.090909090909092	22261446.0
SRR14514199_2	33.21353563023074	41.0	97.3485554352579	100	9.090909090909092	22261446.0
SRR14514200_1	15.056203586970582	40.0	96.16370018510669	100	9.090909090909092	29929227.0
SRR14514200_2	33.02777507394909	41.0	96.05245347632935	100	9.090909090909092	29929227.0
SRR14514201_1	14.589688919848982	41.0	97.91006213364405	100	9.090909090909092	27639615.0
SRR14514201_2	33.534499900050236	41.0	97.74177867528184	100	9.090909090909092	27639615.0
SRR14514202_1	14.424453275823822	40.0	97.09903595667197	100	9.090909090909092	24018630.0
SRR14514202_2	32.6050021167421	40.0	96.93682045978476	100	9.090909090909092	24018630.0
SRR14514203_1	14.991190911310198	42.0	95.00111366654691	100	9.090909090909092	39636640.0
SRR14514203_2	38.450176412351475	42.0	94.85348571422804	100	9.090909090909092	39636640.0
SRR14514204_1	22.429400728126254	43.0	97.00437816675698	100	18.181818181818183	25688149.0
SRR14514204_2	39.55056121933501	43.0	96.80486912466912	100	9.090909090909092	25688149.0
SRR14514205_1	27.21051787013849	43.0	96.04886213480489	100	18.181818181818183	38437330.0
SRR14514205_2	42.65093962776657	43.0	96.00212782729706	100	18.181818181818183	38437330.0
SRR14514206_1	24.1593088104579	43.0	97.89223581981743	100	18.181818181818183	20279076.0
SRR14514206_2	43.82995141908922	43.0	97.55832632611072	100	9.090909090909092	20279076.0
SRR14514207_1	23.486717321540027	42.0	97.4056679544121	100	18.181818181818183	37378247.0
SRR14514207_2	41.224970285158314	42.0	97.27614475874162	100	9.090909090909092	37378247.0
SRR14514208_1	19.231635103237394	42.0	98.18029237734399	100	9.090909090909092	25436239.0
SRR14514208_2	39.39139424591641	42.0	97.91351630246909	100	9.090909090909092	25436239.0
SRR14514209_1	22.929323162850963	43.0	97.50247538783479	100	18.181818181818183	31630801.0
SRR14514209_2	41.9579633136762	43.0	97.10068758612847	100	9.090909090909092	31630801.0
SRR14514210_1	16.340399032365866	41.0	97.7075599017536	100	9.090909090909092	25035828.0
SRR14514210_2	34.269255077747616	41.0	97.55146831972164	100	9.090909090909092	25035828.0
SRR14514211_1	14.806269670190218	42.0	97.5576529098153	100	9.090909090909092	22971269.0
SRR14514211_2	31.318586290743752	42.0	97.3634620708155	100	9.090909090909092	22971269.0
SRR14514212_1	20.30529261133212	42.0	97.17761515326605	100	18.181818181818183	37800643.0
SRR14514212_2	39.40394259914191	42.0	97.07468780359106	100	9.090909090909092	37800643.0
SRR14514213_1	14.535570017755902	42.0	98.02953198816806	100	9.090909090909092	18087641.0
SRR14514213_2	30.393400271787414	42.0	97.76857358015896	100	9.090909090909092	18087641.0
SRR14514214_1	13.795299469470692	41.0	97.36541530820519	100	9.090909090909092	20321089.0
SRR14514214_2	36.4862597464007	41.0	97.18659506879774	100	9.090909090909092	20321089.0
SRR14514215_1	17.682207676365607	42.0	96.93254550429404	100	9.090909090909092	41718865.0
SRR14514215_2	36.22394926339139	42.0	96.7449004664916	100	9.090909090909092	41718865.0
SRR14514216_1	14.269081466079285	39.0	97.32525396634539	100	9.090909090909092	27885683.0
SRR14514216_2	31.426852914139573	40.0	97.17796089125736	100	9.090909090909092	27885683.0
SRR14514217_1	25.7632980614804	45.0	94.55971723432583	100	18.181818181818183	30098137.0
SRR14514217_2	42.430264978955165	45.0	94.44734649191078	100	9.090909090909092	30098137.0
SRR14514218_1	17.230451545401294	42.0	97.61242554663502	100	9.090909090909092	33013115.0
SRR14514218_2	35.40412817850826	42.0	97.36492578782705	100	9.090909090909092	33013115.0
SRR14514219_1	19.052667974838073	41.0	97.62341721264846	100	9.090909090909092	22505787.0
SRR14514219_2	34.87442880745863	41.0	97.40397507538839	100	9.090909090909092	22505787.0
SRR14514220_1	19.366239269307556	42.0	97.81858573637649	100	9.090909090909092	23285093.0
SRR14514220_2	36.55855875018133	42.0	97.45096281127157	100	9.090909090909092	23285093.0
SRR14514221_1	14.976057578543731	42.0	96.85940011051154	100	9.090909090909092	23478091.0
SRR14514221_2	32.67352731273259	41.0	96.47135936222412	100	9.090909090909092	23478091.0
SRR14514222_1	33.89270034756919	46.0	97.64151633572558	100	18.181818181818183	33565390.0
SRR14514222_2	54.42496596935275	46.0	97.40200081095438	100	27.27272727272727	33565390.0
SRR14514223_1	14.170726233215817	41.0	97.81639698210809	100	9.090909090909092	27752485.0
SRR14514223_2	33.47350036759099	41.0	97.72420185075319	100	9.090909090909092	27752485.0
SRR14514224_1	33.762340973854606	42.0	94.09996056683322	100	18.181818181818183	40024683.0
SRR14514224_2	47.97716567651005	43.0	93.92626639916173	100	18.181818181818183	40024683.0
SRR14514225_1	15.962635082353117	41.0	97.36974307348206	100	9.090909090909092	26523031.0
SRR14514225_2	33.54387535912558	41.0	97.15689990333307	100	9.090909090909092	26523031.0
SRR14514226_1	23.035767510036976	43.0	95.96887738151474	100	18.181818181818183	33163662.0
SRR14514226_2	40.2909461532064	43.0	95.79370896977541	100	9.090909090909092	33163662.0
SRR14514227_1	21.959584092644263	43.0	97.89035074290283	100	18.181818181818183	26422231.0
SRR14514227_2	42.613302366284614	43.0	97.6435380494554	100	9.090909090909092	26422231.0
SRR14514228_1	21.063210664342478	42.0	96.65266986454263	100	18.181818181818183	29383045.0
SRR14514228_2	37.07139692599765	42.0	96.50128140225085	100	9.090909090909092	29383045.0
SRR14514229_1	22.090787402324153	42.0	96.73556013607748	100	9.090909090909092	52808150.0
SRR14514229_2	40.34321657215392	42.0	96.58908831307289	100	9.090909090909092	52808150.0
SRR14514230_1	25.796113432714378	43.0	98.08669034700874	100	18.181818181818183	25897993.0
SRR14514230_2	43.18876957475776	43.0	97.92497434067575	100	18.181818181818183	25897993.0
SRR14514231_1	16.634890280884363	41.0	96.87082004845782	100	9.090909090909092	37832496.0
SRR14514231_2	35.406770243909264	41.0	96.6822627827675	100	9.090909090909092	37832496.0
SRR14514232_1	22.70014850040313	44.0	96.78396330821165	100	9.090909090909092	30766121.0
SRR14514232_2	40.91550308603883	44.0	96.57627303747522	100	9.090909090909092	30766121.0
SRR14514233_1	16.044571150864172	42.0	96.26687712705586	100	9.090909090909092	32660461.0
SRR14514233_2	34.98612313895758	42.0	96.07585232798766	100	9.090909090909092	32660461.0
SRR14514234_1	17.781995909313537	41.0	97.93553525551131	100	9.090909090909092	38146277.0
SRR14514234_2	37.32260743344198	41.0	97.77760576739901	100	9.090909090909092	38146277.0
SRR14514235_1	23.41695245839962	46.0	97.17726108759689	100	9.090909090909092	20987776.0
SRR14514235_2	42.08681675707834	46.0	97.02657775649979	100	9.090909090909092	20987776.0
SRR14514236_1	16.022414563712957	41.0	96.9428551872517	100	9.090909090909092	28621023.0
SRR14514236_2	32.39416180509359	41.0	96.76256764127544	100	9.090909090909092	28621023.0
SRR14514237_1	21.840884342305074	44.0	96.90999982099288	100	9.090909090909092	25864893.0
SRR14514237_2	42.460599053108986	44.0	96.67829331441658	100	9.090909090909092	25864893.0
SRR14514238_1	24.608729530537573	44.0	97.73093358373741	100	18.181818181818183	29879173.0
SRR14514238_2	45.85393550122885	44.0	97.39655257526707	100	9.090909090909092	29879173.0
SRR14514239_1	17.08788266233273	41.0	97.72008927430912	100	9.090909090909092	37968370.0
SRR14514239_2	36.36548626885695	41.0	97.54518579543974	100	9.090909090909092	37968370.0
SRR14514240_1	12.058347511249039	41.0	96.27152546935515	100	9.090909090909092	19992909.0
SRR14514240_2	28.765160632202225	41.0	96.06707788246322	100	9.090909090909092	19992909.0
SRR14514241_1	17.8999766376635	42.0	97.27712974532643	100	9.090909090909092	23865060.0
SRR14514241_2	38.253319960025024	42.0	97.15243531757305	100	9.090909090909092	23865060.0
SRR14514242_1	16.335387371454644	41.0	97.71976624729032	100	9.090909090909092	31658756.0
SRR14514242_2	34.601786016977584	41.0	97.53381137275261	100	9.090909090909092	31658756.0
SRR14514243_1	17.038069615718044	41.0	97.86022409549558	100	9.090909090909092	27725680.0
SRR14514243_2	33.6046844123688	41.0	97.66036742831916	100	9.090909090909092	27725680.0
SRR14514244_1	11.551325051852373	40.0	97.72141708457629	100	9.090909090909092	21214316.0
SRR14514244_2	28.313059741797034	40.0	97.4747006691142	100	9.090909090909092	21214316.0
SRR14514245_1	21.16111296163396	44.0	97.5985864229818	100	18.181818181818183	21231245.0
SRR14514245_2	38.90691680920525	44.0	97.55864510065237	100	9.090909090909092	21231245.0
SRR14514246_1	13.85482352640939	40.0	98.40815866278842	100	9.090909090909092	25212465.0
SRR14514246_2	31.49572774577058	40.0	98.27511090248414	100	9.090909090909092	25212465.0
SRR14514247_1	18.59703387394333	43.0	97.70815702823523	100	18.181818181818183	14306166.0
SRR14514247_2	32.94953508205167	43.0	97.46891123729446	100	9.090909090909092	14306166.0
SRR14514248_1	22.446973504412753	43.0	96.35889471572467	100	18.181818181818183	31976570.0
SRR14514248_2	39.047127609672394	43.0	96.29060371390678	100	9.090909090909092	31976570.0
SRR14514249_1	23.66503719965101	43.0	96.7764485771909	100	18.181818181818183	40061172.0
SRR14514249_2	40.51208523215294	43.0	96.50623181967816	100	9.090909090909092	40061172.0
SRR14514250_1	23.31099461817331	41.0	95.08882715576713	100	9.090909090909092	26889581.0
SRR14514250_2	39.05080641588942	41.0	94.88932371240742	100	9.090909090909092	26889581.0
SRR14514251_1	36.480741134322315	42.0	97.2085858257892	100	18.181818181818183	26256065.0
SRR14514251_2	49.82692353942082	42.0	97.07881740847306	100	18.181818181818183	26256065.0
SRR14514252_1	16.89745551609741	43.0	97.39390563739805	100	9.090909090909092	21128116.0
SRR14514252_2	35.9784140790202	42.0	97.08385414014198	100	9.090909090909092	21128116.0
SRR14514253_1	26.834639035489104	44.0	98.09863487635394	100	9.090909090909092	29938680.0
SRR14514253_2	44.73622853845616	44.0	97.68179472174458	100	9.090909090909092	29938680.0
SRR14514254_1	18.446460369618777	42.0	97.41840613711081	100	9.090909090909092	29103206.0
SRR14514254_2	37.85421591081612	42.0	97.25396246722784	100	9.090909090909092	29103206.0
SRR14514255_1	25.478430088308656	42.0	98.34979160606075	100	9.090909090909092	25073186.0
SRR14514255_2	41.91579297871496	42.0	97.97777801353206	100	18.181818181818183	25073186.0
SRR14514256_1	20.72595293273136	43.0	97.0580678236782	100	9.090909090909092	37692854.0
SRR14514256_2	40.164152119309115	43.0	96.92893416879497	100	9.090909090909092	37692854.0
SRR14514257_1	14.87571599834024	40.0	97.60940291790395	100	9.090909090909092	23755477.0
SRR14514257_2	31.726674077772785	40.0	97.47473351092887	100	9.090909090909092	23755477.0
SRR14514258_1	17.597015363612087	41.0	97.95501888503185	100	9.090909090909092	39952011.0
SRR14514258_2	40.05969543716373	41.0	97.8738995641546	100	9.090909090909092	39952011.0
SRR14514259_1	17.14625166737936	42.0	97.5247084788057	100	9.090909090909092	40578439.0
SRR14514259_2	36.1445433595911	42.0	97.36717807207911	100	9.090909090909092	40578439.0
SRR14514260_1	23.419032385465158	43.0	97.81270545586197	100	18.181818181818183	27770259.0
SRR14514260_2	47.02656855265966	43.0	97.63781065203605	100	9.090909090909092	27770259.0
SRR14514261_1	29.040432354064393	45.0	96.986720197288	100	18.181818181818183	31316655.0
SRR14514261_2	47.93100998312093	45.0	96.87338842542411	100	18.181818181818183	31316655.0
SRR14514262_1	19.531920936894792	43.0	97.72341012478373	100	9.090909090909092	20945040.0
SRR14514262_2	37.88726220910426	43.0	97.56029093284138	100	9.090909090909092	20945040.0
SRR14514263_1	17.44095450897902	41.0	97.91595205667151	100	9.090909090909092	33075384.0
SRR14514263_2	38.19453993071511	41.0	97.75961452178454	100	9.090909090909092	33075384.0
SRR14514264_1	19.525946642164925	44.0	97.93038917775321	100	18.181818181818183	23666435.0
SRR14514264_2	39.31707861458569	44.0	97.74874162500605	100	18.181818181818183	23666435.0
SRR14514265_1	16.526435199338223	41.0	96.89617187676814	100	9.090909090909092	30752824.0
SRR14514265_2	34.73345985455457	41.0	96.64340315543053	100	9.090909090909092	30752824.0
SRR14514266_1	24.628201810825587	41.0	97.1254683685227	100	18.181818181818183	27263254.0
SRR14514266_2	40.00990822418468	41.0	96.97280984874367	100	9.090909090909092	27263254.0
SRR14514267_1	27.615349223659038	43.0	97.01331444177661	100	18.181818181818183	27717497.0
SRR14514267_2	42.25822103294209	43.0	96.84091373762934	100	18.181818181818183	27717497.0
SRR14514268_1	15.90463748730076	41.0	98.00629351401129	100	9.090909090909092	28021865.0
SRR14514268_2	33.99832853976122	41.0	97.7417009181937	100	9.090909090909092	28021865.0
SRR14514269_1	19.262773043315136	43.0	96.39357917557282	100	18.181818181818183	11816738.0
SRR14514269_2	35.94358397222298	43.0	96.289452131375	100	9.090909090909092	11816738.0
SRR14514270_1	29.103702235429594	44.0	97.47764825678749	100	18.181818181818183	35031988.0
SRR14514270_2	47.76492213336135	44.0	97.29781307301201	100	18.181818181818183	35031988.0
SRR14514271_1	25.30617559288568	44.0	97.89827870072098	100	18.181818181818183	20699480.0
SRR14514271_2	40.191336443341505	43.0	97.58723745717283	100	18.181818181818183	20699480.0
SRR14514272_1	37.231753966331226	45.0	97.16719777379562	100	9.090909090909092	29310157.0
SRR14514272_2	53.14121091780079	45.0	96.87010117346011	100	18.181818181818183	29310157.0
SRR14514273_1	32.19293412391919	44.0	88.93553827414262	100	18.181818181818183	26377730.0
SRR14514273_2	45.3446929215381	45.0	88.82581351769088	100	18.181818181818183	26377730.0
SRR14514274_1	27.405127628902022	43.0	96.81650211745993	100	18.181818181818183	26972175.0
SRR14514274_2	42.06976205434465	43.0	96.51372364297652	100	18.181818181818183	26972175.0
SRR14514275_1	20.08202979827938	42.0	97.07708917012732	100	9.090909090909092	12382297.0
SRR14514275_2	35.94058208939697	42.0	96.83636533673841	100	9.090909090909092	12382297.0
SRR14514276_1	23.57133431113607	44.0	94.05633382417687	100	9.090909090909092	21622640.0
SRR14514276_2	37.72111538060522	44.0	94.02248670837604	100	9.090909090909092	21622640.0
SRR14514277_1	15.025108458922034	41.0	97.91605012980769	100	9.090909090909092	24906459.0
SRR14514277_2	32.6576308784995	41.0	97.64842453116277	100	9.090909090909092	24906459.0
SRR14514278_1	23.903238632753414	43.0	96.4236324454185	100	18.181818181818183	27202534.0
SRR14514278_2	39.71354740174476	43.0	96.35199522220981	100	9.090909090909092	27202534.0
SRR14514279_1	22.23136760837491	43.0	97.98390457880907	100	18.181818181818183	19754438.0
SRR14514279_2	39.623308427900675	43.0	97.86289369507753	100	9.090909090909092	19754438.0
SRR14514280_1	33.42198647023379	43.0	96.98695910382742	100	18.181818181818183	22925495.0
SRR14514280_2	55.6357091685255	43.0	96.84836624029273	100	27.27272727272727	22925495.0
SRR14514281_1	27.11420645333203	43.0	96.34265519585237	100	18.181818181818183	24919126.0
SRR14514281_2	43.4411753094349	43.0	96.2915936136765	100	18.181818181818183	24919126.0
SRR14514282_1	23.48253331126739	44.0	93.72609422835257	100	18.181818181818183	3621479.0
SRR14514282_2	33.57770904003277	44.0	93.66663509577164	100	18.181818181818183	3621479.0
SRR14514283_1	29.944769206566363	43.0	96.4702711789712	100	18.181818181818183	32924935.0
SRR14514283_2	45.24891635446004	43.0	96.37170922281244	100	18.181818181818183	32924935.0
SRR14514284_1	23.122051100194454	42.0	97.25394242093247	100	9.090909090909092	17092670.0
SRR14514284_2	38.720412854210295	42.0	97.05007093684017	100	9.090909090909092	17092670.0
SRR14514285_1	28.010630764800865	45.0	96.58958106612491	100	18.181818181818183	35032068.0
SRR14514285_2	46.93801327613475	44.0	96.44152951518592	100	18.181818181818183	35032068.0
SRR14514286_1	22.991319030360685	43.0	98.04602701063568	100	18.181818181818183	23095569.0
SRR14514286_2	42.90513244361084	42.0	97.71638083478264	100	9.090909090909092	23095569.0
SRR14514287_1	27.726805033633724	42.0	98.10970804043326	100	18.181818181818183	25874439.0
SRR14514287_2	48.20488630627585	42.0	97.98244274977324	100	18.181818181818183	25874439.0
SRR14514288_1	28.362373771472875	43.0	97.94999467206299	100	18.181818181818183	30124230.0
SRR14514288_2	44.238582573592154	42.0	97.81614162420085	100	18.181818181818183	30124230.0
SRR14514289_1	25.77447391882032	43.0	98.13055280177761	100	18.181818181818183	27268599.0
SRR14514289_2	41.57068959813148	42.0	97.78732446063694	100	18.181818181818183	27268599.0
SRR14514290_1	23.41398218810191	42.0	97.41141358803387	100	18.181818181818183	24061303.0
SRR14514290_2	41.668069017780304	42.0	97.27774584776228	100	9.090909090909092	24061303.0
SRR14514291_1	18.809127373337105	42.0	97.39359091761064	100	9.090909090909092	27246927.0
SRR14514291_2	35.113264494496065	42.0	97.21231271328323	100	9.090909090909092	27246927.0
SRR14514292_1	27.71525369260705	45.0	97.66444170649902	100	18.181818181818183	25690797.0
SRR14514292_2	43.71890224993794	44.0	97.59665579857254	100	18.181818181818183	25690797.0
SRR14514293_1	23.654278648577517	42.0	96.04668887547848	100	18.181818181818183	34702742.0
SRR14514293_2	41.65247987357616	42.0	95.98044356264413	100	9.090909090909092	34702742.0
SRR14514294_1	25.82578071949719	42.0	97.34606885622138	100	18.181818181818183	31735433.0
SRR14514294_2	43.22161225223101	42.0	97.22782840240434	100	9.090909090909092	31735433.0
SRR14514295_1	26.104716386696637	44.0	97.28641433451946	100	18.181818181818183	33768666.0
SRR14514295_2	44.217613908457785	44.0	97.07732529321709	100	18.181818181818183	33768666.0
SRR14514296_1	21.856968840774442	42.0	97.58660813477326	100	18.181818181818183	25012916.0
SRR14514296_2	40.92827390873948	42.0	97.45562484597957	100	9.090909090909092	25012916.0
SRR14514297_1	34.59053516611992	45.0	97.18508950063415	100	18.181818181818183	22355093.0
SRR14514297_2	55.62195580513971	44.0	96.99954842505016	100	27.27272727272727	22355093.0
SRR14514298_1	28.148297658240708	43.0	96.07426586885362	100	18.181818181818183	32615494.0
SRR14514298_2	44.08738981187151	43.0	95.93124819755911	100	9.090909090909092	32615494.0
SRR14514299_1	33.086884304736145	45.0	97.0825241643277	100	18.181818181818183	24922688.0
SRR14514299_2	50.694765496110605	45.0	96.81788850384035	100	27.27272727272727	24922688.0
SRR14514300_1	21.626631472313363	42.0	97.47513038111859	100	18.181818181818183	18939092.0
SRR14514300_2	35.83629064410712	42.0	97.27932384509246	100	9.090909090909092	18939092.0
SRR14514301_1	26.334742364185573	43.0	96.51713998766284	100	18.181818181818183	28513877.0
SRR14514301_2	44.494734182529264	43.0	96.37490699703866	100	18.181818181818183	28513877.0
SRR14514302_1	29.365337714955814	45.0	97.67798135848156	100	18.181818181818183	24438138.0
SRR14514302_2	48.90462381103217	45.0	97.47426182796741	100	18.181818181818183	24438138.0
SRR14514303_1	24.15387771410812	44.0	97.90433369154954	100	18.181818181818183	23557468.0
SRR14514303_2	43.73395909338842	43.0	97.69767039479795	100	9.090909090909092	23557468.0
SRR14514304_1	25.711306445305937	41.0	97.1599352539149	100	18.181818181818183	25209864.0
SRR14514304_2	40.388639255442286	41.0	97.07663722422302	100	9.090909090909092	25209864.0
SRR14514305_1	32.42258498356534	42.0	97.44418424939559	100	18.181818181818183	40211714.0
SRR14514305_2	48.44947504784112	42.0	97.28085174384758	100	18.181818181818183	40211714.0
SRR14514306_1	32.24182180993881	42.0	97.07673931654567	100	18.181818181818183	26169532.0
SRR14514306_2	45.18226409725384	42.0	96.88225933883724	100	18.181818181818183	26169532.0
SRR14514307_1	29.544203595751483	44.0	97.54003390069884	100	18.181818181818183	39226330.0
SRR14514307_2	48.35825884516822	44.0	97.40989304887813	100	18.181818181818183	39226330.0
SRR14514308_1	26.518909581843843	45.0	96.47294018799646	100	18.181818181818183	12113739.0
SRR14514308_2	41.39671242291131	45.0	96.42007641075972	100	18.181818181818183	12113739.0
SRR14514309_1	30.883491024741645	45.0	92.16481710862256	100	18.181818181818183	19265233.0
SRR14514309_2	49.5302448648517	46.0	92.05399259899946	100	18.181818181818183	19265233.0
SRR14514310_1	29.912370908114156	44.0	96.18623145948455	100	18.181818181818183	27167934.0
SRR14514310_2	45.88735646645413	44.0	95.93867962135067	100	18.181818181818183	27167934.0
SRR14514311_1	28.019635625589785	44.0	97.41995601717062	100	18.181818181818183	22049059.0
SRR14514311_2	48.70357945312417	44.0	97.3853237002087	100	18.181818181818183	22049059.0
SRR14514312_1	30.3775341734907	43.0	97.35115651186268	100	18.181818181818183	25436877.0
SRR14514312_2	49.75066823724185	43.0	97.23291141440043	100	18.181818181818183	25436877.0
